queryId	subjectId	identity.x	alignmentLength.x	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	identity.y	alignmentLength.y	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y
KY21.Chr1.1202	tr|F6XC87|F6XC87_CIOIN	95.769	260	7	1	6	265	1	256	0	513	95.769	260	7	1	1	256	6	265	0	513
KY21.Chr1.1203	tr|F6X383|F6X383_CIOIN	100	423	0	0	19	441	1	423	0	860	100	423	0	0	1	423	19	441	0	860
KY21.Chr1.1204	tr|H2XSR8|H2XSR8_CIOIN	100	100	0	0	20	119	1	100	1.47e-73	212	100	100	0	0	1	100	20	119	1.93e-73	212
KY21.Chr1.1205	tr|F6WHS2|F6WHS2_CIOIN	100	429	0	0	19	447	1	429	0	900	100	429	0	0	1	429	19	447	0	900
KY21.Chr1.1206	tr|F6WHQ9|F6WHQ9_CIOIN	99.643	280	1	0	2	281	1	280	0	586	99.643	280	1	0	1	280	2	281	0	586
KY21.Chr1.1207	tr|H2XQ94|H2XQ94_CIOIN	100	207	0	0	32	238	1	207	8.79e-153	422	100	207	0	0	1	207	32	238	1.2e-152	422
KY21.Chr1.1208	tr|H2XLB2|H2XLB2_CIOIN	84.746	354	23	3	11	364	1	323	0	585	84.746	354	23	3	1	323	11	364	0	585
KY21.Chr1.1209	tr|A0A1W2W150|A0A1W2W150_CIOIN	100	131	0	0	20	150	1	131	1.84e-98	278	100	131	0	0	1	131	20	150	2.51e-98	278
KY21.Chr1.121	tr|F6U031|F6U031_CIOIN	98.936	94	1	0	4	97	1	94	4.21e-66	192	98.936	94	1	0	1	94	4	97	6.38e-66	192
KY21.Chr1.1211	tr|F6WHA2|F6WHA2_CIOIN	93.05	259	0	1	15	273	1	241	3.35e-173	476	93.05	259	0	1	1	241	15	273	4.62e-173	476
KY21.Chr1.1212	tr|F6XC92|F6XC92_CIOIN	98.751	1121	3	1	14	1134	1	1110	0	2280	98.751	1121	3	1	1	1110	14	1134	0	2280
KY21.Chr1.1213	tr|F6WTL7|F6WTL7_CIOIN	97.524	1777	12	6	14	1764	1	1771	0	3153	97.524	1777	12	6	1	1771	14	1764	0	3153
KY21.Chr1.1215	tr|F6VJG0|F6VJG0_CIOIN	92.393	1814	16	12	75	1851	1	1729	0	2602	92.889	1814	7	12	1	1729	75	1851	0	2982
KY21.Chr1.1218	tr|F6VWK5|F6VWK5_CIOIN	100	91	0	0	10	100	1	91	7.5e-63	184	100	91	0	0	1	91	10	100	1.07e-62	184
KY21.Chr1.1219	tr|F6T692|F6T692_CIOIN	100	100	0	0	10	109	1	100	3.02e-68	198	100	100	0	0	1	100	10	109	4.33e-68	198
KY21.Chr1.1220	tr|A0A1W5B7T0|A0A1W5B7T0_CIOIN	97.802	91	1	1	10	99	1	91	3.8e-60	177	97.802	91	1	1	1	91	10	99	5.47e-60	177
KY21.Chr1.1226	tr|F6U4V1|F6U4V1_CIOIN	99.421	1036	6	0	73	1108	1	1036	0	2155	99.421	1036	6	0	1	1036	73	1108	0	2155
KY21.Chr1.1227	tr|F6Y1F2|F6Y1F2_CIOIN	99.535	215	1	0	13	227	1	215	1.47e-155	459	99.535	215	1	0	1	215	13	227	4.58e-156	459
KY21.Chr1.1228	tr|F6TGY3|F6TGY3_CIOIN	98.701	770	10	0	314	1083	1	770	0	1567	98.701	770	10	0	1	770	314	1083	0	1567
KY21.Chr1.1229	tr|F6TGX7|F6TGX7_CIOIN	99.725	364	1	0	105	468	1	364	0	743	99.725	364	1	0	1	364	105	468	0	743
KY21.Chr1.123	tr|H2XP86|H2XP86_CIOIN	100	56	0	0	3	58	1	56	6.25e-38	119	100	56	0	0	1	56	3	58	1.15e-37	119
KY21.Chr1.1231	tr|Q1RLE5|Q1RLE5_CIOIN	99.048	315	3	0	16	330	1	315	0	637	99.048	315	3	0	1	315	16	330	0	637
KY21.Chr1.1232	tr|F6ZQ39|F6ZQ39_CIOIN	100	217	0	0	10	226	1	217	1.75e-159	438	100	217	0	0	1	217	10	226	2.63e-159	438
KY21.Chr1.1233	tr|F6TGX2|F6TGX2_CIOIN	100	315	0	0	5	319	1	315	0	656	100	315	0	0	1	315	5	319	0	656
KY21.Chr1.1235	tr|H2XW59|H2XW59_CIOIN	98.477	197	3	0	10	206	1	197	2.87e-147	406	98.477	197	3	0	1	197	10	206	4.24e-147	406
KY21.Chr1.1236	tr|F6ZQ58|F6ZQ58_CIOIN	100	205	0	0	3	207	1	205	1.18e-153	422	100	205	0	0	1	205	3	207	1.83e-153	422
KY21.Chr1.1237	tr|F6ZQ65|F6ZQ65_CIOIN	92.527	910	20	7	2	907	1	866	0	1709	92.527	910	20	7	1	866	2	907	0	1709
KY21.Chr1.1238	tr|F6ZQ96|F6ZQ96_CIOIN	98.118	744	11	1	31	771	1	744	0	1516	98.118	744	11	1	1	744	31	771	0	1516
KY21.Chr1.1239	tr|F6TGV4|F6TGV4_CIOIN	99.858	704	1	0	3	706	1	704	0	1462	99.858	704	1	0	1	704	3	706	0	1462
KY21.Chr1.124	tr|F6TQ12|F6TQ12_CIOIN	97.711	568	13	0	6	573	12	579	0	1117	97.711	568	13	0	12	579	6	573	0	1117
KY21.Chr1.1241	tr|F6TGH1|F6TGH1_CIOIN	99.216	638	0	2	68	700	11	648	0	1301	99.216	638	0	2	11	648	68	700	0	1301
KY21.Chr1.1242	tr|F6ZQD4|F6ZQD4_CIOIN	87.682	755	31	5	94	846	1	695	0	1347	87.682	755	31	5	1	695	94	846	0	1347
KY21.Chr1.1243	tr|H2XSW5|H2XSW5_CIOIN	100	167	0	0	9	175	1	167	2.16e-121	338	100	167	0	0	1	167	9	175	3.23e-121	338
KY21.Chr1.1244	tr|F6TGF6|F6TGF6_CIOIN	89.53	659	8	7	228	831	27	679	0	1184	89.53	659	8	7	27	679	228	831	0	1184
KY21.Chr1.1245	tr|H2XYP0|H2XYP0_CIOIN	99.139	1161	10	0	26	1186	1	1161	0	2353	99.139	1161	10	0	1	1161	26	1186	0	2353
KY21.Chr1.1248	tr|F7A1E5|F7A1E5_CIOIN	99.65	286	1	0	209	494	1	286	0	583	99.65	286	1	0	1	286	209	494	0	583
KY21.Chr1.1250	tr|F6ZQQ2|F6ZQQ2_CIOIN	99.379	483	3	0	12	494	1	483	0	993	99.379	483	3	0	1	483	12	494	0	993
KY21.Chr1.1251	tr|F6TG24|F6TG24_CIOIN	96.821	755	1	2	37	791	4	735	0	1518	96.821	755	1	2	4	735	37	791	0	1518
KY21.Chr1.1252	tr|F7A8V3|F7A8V3_CIOIN	99.275	138	1	0	15	152	3	140	2.39e-99	280	99.275	138	1	0	3	140	15	152	3.45e-99	280
KY21.Chr1.1257	tr|F6SUC9|F6SUC9_CIOIN	95.917	1886	26	8	1196	3075	1	1841	0	3679	95.917	1886	26	8	1	1841	1196	3075	0	3679
KY21.Chr1.126	tr|F6UCU4|F6UCU4_CIOIN	98.071	311	6	0	57	367	6	316	0	645	98.071	311	6	0	6	316	57	367	0	645
KY21.Chr1.1262	tr|F6SUA6|F6SUA6_CIOIN	92.89	436	13	1	12	447	1	418	0	841	92.89	436	13	1	1	418	12	447	0	841
KY21.Chr1.1264	tr|F7A8X4|F7A8X4_CIOIN	97.692	130	3	0	9	138	1	130	4.35e-87	248	97.692	130	3	0	1	130	9	138	6.41e-87	248
KY21.Chr1.1267	tr|H2XPS3|H2XPS3_CIOIN	94.151	701	34	3	253	951	4	699	0	1331	94.151	701	34	3	4	699	253	951	0	1331
KY21.Chr1.1268	tr|F6STG8|F6STG8_CIOIN	98.771	407	5	0	348	754	1	407	0	791	98.771	407	5	0	1	407	348	754	0	791
KY21.Chr1.1270	tr|F6ST69|F6ST69_CIOIN	99.512	410	2	0	24	433	1	410	0	858	99.512	410	2	0	1	410	24	433	0	858
KY21.Chr1.1271	tr|A0A1W5BB42|A0A1W5BB42_CIOIN	100	366	0	0	2	367	1	366	0	759	100	366	0	0	1	366	2	367	0	759
KY21.Chr1.1275	tr|H2XVD0|H2XVD0_CIOIN	99.623	531	2	0	1	531	5	535	0	1087	99.623	531	2	0	5	535	1	531	0	1087
KY21.Chr1.1276	tr|F7AAE8|F7AAE8_CIOIN	96.073	764	3	2	7	770	1	737	0	1460	96.073	764	3	2	1	737	7	770	0	1460
KY21.Chr1.1277	tr|H2XLS2|H2XLS2_CIOIN	97.857	280	6	0	145	424	1	280	0	583	97.857	280	6	0	1	280	145	424	0	583
KY21.Chr1.1278	tr|F7AAC8|F7AAC8_CIOIN	97.943	632	13	0	9	640	1	632	0	1259	97.943	632	13	0	1	632	9	640	0	1259
KY21.Chr1.1279	tr|F7A9X4|F7A9X4_CIOIN	99.364	472	3	0	43	514	1	472	0	946	99.364	472	3	0	1	472	43	514	0	946
KY21.Chr1.1283	tr|H2XZ40|H2XZ40_CIOIN	98.058	206	4	0	18	223	58	263	3e-151	423	98.058	206	4	0	58	263	18	223	4.32e-151	423
KY21.Chr1.1285	tr|F6ZS22|F6ZS22_CIOIN	99.371	318	2	0	11	328	1	318	0	638	99.371	318	2	0	1	318	11	328	0	638
KY21.Chr1.1286	tr|H2XR70|H2XR70_CIOIN	100	185	0	0	6	190	1	185	2.23e-136	383	100	185	0	0	1	185	6	190	2.05e-136	383
KY21.Chr1.1287	tr|F6PH58|F6PH58_CIOIN	95.436	723	23	3	1030	1743	952	1673	0	1356	95.436	723	23	3	952	1673	1030	1743	0	1356
KY21.Chr1.1288	tr|F7A912|F7A912_CIOIN	97.245	1089	13	1	4	1092	1	1072	0	2171	97.245	1089	13	1	1	1072	4	1092	0	2171
KY21.Chr1.1289	tr|F7A9A0|F7A9A0_CIOIN	98.343	181	3	0	9	189	1	181	4.86e-134	371	98.343	181	3	0	1	181	9	189	7.28e-134	371
KY21.Chr1.129	tr|F6UDU8|F6UDU8_CIOIN	99.759	830	2	0	18	847	1	830	0	1719	99.759	830	2	0	1	830	18	847	0	1719
KY21.Chr1.1290	tr|F7A9A6|F7A9A6_CIOIN	94.313	422	7	1	6	410	1	422	0	824	94.313	422	7	1	1	422	6	410	0	824
KY21.Chr1.1291	tr|F6PH94|F6PH94_CIOIN	99.627	268	1	0	7	274	1	268	0	549	99.627	268	1	0	1	268	7	274	0	549
KY21.Chr1.1292	tr|F6ZS15|F6ZS15_CIOIN	99.005	201	2	0	7	207	1	201	4.05e-150	413	99.005	201	2	0	1	201	7	207	6.15e-150	413
KY21.Chr1.1293	tr|H2Y3B7|H2Y3B7_CIOIN	95.851	241	5	1	9	244	1	241	5.4e-169	479	95.851	241	5	1	1	241	9	244	3.43e-169	479
KY21.Chr1.1295	tr|F6WC65|F6WC65_CIOIN	100	54	0	0	5	58	1	54	2.45e-33	110	100	54	0	0	1	54	5	58	2.52e-33	110
KY21.Chr1.1296	tr|H2Y1W5|H2Y1W5_CIOIN	87.658	316	4	2	9	324	1	281	0	549	87.658	316	4	2	1	281	9	324	0	549
KY21.Chr1.1297	tr|F6ZRQ5|F6ZRQ5_CIOIN	95.467	728	11	3	5	730	1	708	0	1436	95.467	728	11	3	1	708	5	730	0	1436
KY21.Chr1.1298	tr|F6ZRP3|F6ZRP3_CIOIN	96.515	660	17	2	865	1523	1	655	0	1308	96.515	660	17	2	1	655	865	1523	0	1308
KY21.Chr1.130	tr|F6UE33|F6UE33_CIOIN	94.248	1756	23	7	7	1693	1	1747	0	3382	94.248	1756	23	7	1	1747	7	1693	0	3382
KY21.Chr1.1300	tr|F6ZRN6|F6ZRN6_CIOIN	99.155	592	5	0	16	607	1	592	0	1218	99.155	592	5	0	1	592	16	607	0	1218
KY21.Chr1.1301	tr|F6ZRN0|F6ZRN0_CIOIN	99.449	1270	7	0	6	1275	1	1270	0	2642	99.449	1270	7	0	1	1270	6	1275	0	2642
KY21.Chr1.1302	tr|F6ZRC0|F6ZRC0_CIOIN	99.479	192	1	0	6	197	1	192	1.63e-145	401	99.479	192	1	0	1	192	6	197	2.49e-145	401
KY21.Chr1.1303	tr|F7A9R4|F7A9R4_CIOIN	99.717	353	0	1	424	776	1	352	0	707	99.717	353	0	1	1	352	424	776	0	707
KY21.Chr1.1306	tr|H2XZ00|H2XZ00_CIOIN	100	367	0	0	33	399	1	367	0	756	100	367	0	0	1	367	33	399	0	756
KY21.Chr1.1307	tr|H2XKP2|H2XKP2_CIOIN	100	94	0	0	8	101	1	94	4.37e-65	190	100	94	0	0	1	94	8	101	6.36e-65	190
KY21.Chr1.1308	tr|F7A9T3|F7A9T3_CIOIN	100	145	0	0	15	159	1	145	7.82e-103	290	100	145	0	0	1	145	15	159	1.12e-102	290
KY21.Chr1.1309	tr|H2XNH6|H2XNH6_CIOIN	100	109	0	0	7	115	1	109	5.41e-78	224	100	109	0	0	1	109	7	115	8.03e-78	224
KY21.Chr1.1310	tr|F6ZRB6|F6ZRB6_CIOIN	100	251	0	0	7	257	1	251	0	521	100	251	0	0	1	251	7	257	0	521
KY21.Chr1.1312	tr|F6Z8I7|F6Z8I7_CIOIN	92.326	430	14	3	12	424	1	428	0	803	92.326	430	14	3	1	428	12	424	0	803
KY21.Chr1.1314	tr|F6Z8G0|F6Z8G0_CIOIN	96.377	414	4	2	8	419	50	454	0	825	96.377	414	4	2	50	454	8	419	0	825
KY21.Chr1.1315	tr|H2XN61|H2XN61_CIOIN	100	50	0	0	1	50	1	50	3.54e-33	105	100	50	0	0	1	50	1	50	5.54e-33	105
KY21.Chr1.1316	tr|F6Z8E9|F6Z8E9_CIOIN	100	382	0	0	2	383	1	382	0	801	100	382	0	0	1	382	2	383	0	801
KY21.Chr1.132	tr|F6Y2B5|F6Y2B5_CIOIN	93.189	323	15	1	25	347	1	316	0	603	93.189	323	15	1	1	316	25	347	0	602
KY21.Chr1.1320	tr|F6Z839|F6Z839_CIOIN	94.953	317	13	1	18	334	4	317	0	622	100	295	0	0	23	317	40	334	0	613
KY21.Chr1.1324	tr|F6SVU6|F6SVU6_CIOIN	94.703	472	14	1	1	472	3	463	0	902	94.703	472	14	1	3	463	1	472	0	902
KY21.Chr1.1329	tr|F6Z833|F6Z833_CIOIN	100	250	0	0	3	252	1	250	0	504	100	250	0	0	1	250	3	252	0	504
KY21.Chr1.133	tr|F6X153|F6X153_CIOIN	88.263	1295	55	8	47	1302	5	1241	0	2219	89.722	1294	38	6	5	1241	47	1302	0	2294
KY21.Chr1.1330	tr|F7ASV3|F7ASV3_CIOIN	98.077	260	4	1	17	275	1	260	0	526	98.077	260	4	1	1	260	17	275	0	526
KY21.Chr1.1332	tr|F6Z7W1|F6Z7W1_CIOIN	96.229	716	3	2	33	748	1	692	0	1406	96.229	716	3	2	1	692	33	748	0	1406
KY21.Chr1.1334	tr|F7ASW5|F7ASW5_CIOIN	99.468	188	0	1	3	190	1	187	1.57e-137	389	99.468	188	0	1	1	187	3	190	1.17e-137	389
KY21.Chr1.1335	tr|F7AT69|F7AT69_CIOIN	82.534	521	20	4	558	1007	1	521	0	842	82.534	521	20	4	1	521	558	1007	0	842
KY21.Chr1.1336	tr|F6Z7N3|F6Z7N3_CIOIN	99.749	399	1	0	17	415	1	399	0	828	99.749	399	1	0	1	399	17	415	0	825
KY21.Chr1.1337	tr|F6Z7L3|F6Z7L3_CIOIN	100	501	0	0	12	512	1	501	0	1044	100	501	0	0	1	501	12	512	0	1044
KY21.Chr1.1338	tr|F6WRI9|F6WRI9_CIOIN	92.818	543	2	2	1745	2260	1	533	0	1042	92.818	543	2	2	1	533	1745	2260	0	1042
KY21.Chr1.1341	tr|F6WQW9|F6WQW9_CIOIN	100	301	0	0	455	755	1	301	0	644	100	301	0	0	1	301	455	755	0	644
KY21.Chr1.1342	tr|F7ATJ8|F7ATJ8_CIOIN	100	434	0	0	7	440	1	434	0	905	100	434	0	0	1	434	7	440	0	905
KY21.Chr1.1344	tr|F6W505|F6W505_CIOIN	99.229	389	3	0	34	422	1	389	0	809	99.229	389	3	0	1	389	34	422	0	809
KY21.Chr1.1345	tr|F6W4Z8|F6W4Z8_CIOIN	100	180	0	0	6	185	1	180	4.62e-136	376	100	180	0	0	1	180	6	185	7.04e-136	376
KY21.Chr1.1346	tr|F6W4K8|F6W4K8_CIOIN	95.324	834	21	3	70	899	1	820	0	1640	95.324	834	21	3	1	820	70	899	0	1640
KY21.Chr1.1347	tr|F6TEJ9|F6TEJ9_CIOIN	99.517	207	1	0	433	639	1	207	3.21e-150	431	99.517	207	1	0	1	207	433	639	1.63e-150	431
KY21.Chr1.1349	tr|F6W453|F6W453_CIOIN	98.464	781	2	2	13	785	1	779	0	1568	98.464	781	2	2	1	779	13	785	0	1568
KY21.Chr1.1351	tr|F6TEM5|F6TEM5_CIOIN	99.138	580	3	1	4	583	1	578	0	1202	99.138	580	3	1	1	578	4	583	0	1202
KY21.Chr1.1354	tr|F6VI18|F6VI18_CIOIN	99.038	208	2	0	47	254	1	208	1.15e-146	410	99.038	208	2	0	1	208	47	254	1.17e-146	410
KY21.Chr1.1356	tr|F6TEN3|F6TEN3_CIOIN	94.793	653	22	5	74	722	19	663	0	1254	94.793	653	22	5	19	663	74	722	0	1254
KY21.Chr1.1358	tr|F6VHM6|F6VHM6_CIOIN	98.76	242	3	0	8	249	1	242	3.16e-179	492	98.76	242	3	0	1	242	8	249	4.11e-179	492
KY21.Chr1.1359	tr|F6VHI4|F6VHI4_CIOIN	97.531	486	5	1	7	492	1	479	0	961	97.531	486	5	1	1	479	7	492	0	961
KY21.Chr1.136	tr|H2XYB1|H2XYB1_CIOIN	71.774	372	59	6	100	425	1	372	2.47e-176	516	71.774	372	59	6	1	372	100	425	8.51e-176	514
KY21.Chr1.1360	tr|H2Y0L3|H2Y0L3_CIOIN	76.395	1398	38	14	257	1543	1	1217	0	2052	76.163	1376	80	15	1	1217	257	1543	0	2008
KY21.Chr1.1361	tr|F6VH72|F6VH72_CIOIN	94.558	441	13	1	2	431	1	441	0	850	94.558	441	13	1	1	441	2	431	0	850
KY21.Chr1.1362	tr|F6SSM8|F6SSM8_CIOIN	99.644	281	1	0	83	363	1	281	0	572	99.644	281	1	0	1	281	83	363	0	572
KY21.Chr1.1363	tr|F6TEX9|F6TEX9_CIOIN	99.383	162	1	0	46	207	4	165	3.53e-111	318	99.383	162	1	0	4	165	46	207	2.92e-111	318
KY21.Chr1.1365	tr|H2XYG4|H2XYG4_CIOIN	98.63	146	2	0	8	153	1	146	3.73e-104	293	98.63	146	2	0	1	146	8	153	5.57e-104	293
KY21.Chr1.1367	tr|F6TF50|F6TF50_CIOIN	87.174	1380	91	11	12	1382	1	1303	0	2427	87.536	1380	86	11	1	1303	12	1382	0	2436
KY21.Chr1.1368	tr|F6TF71|F6TF71_CIOIN	99.444	180	1	0	488	667	1	180	7.5e-123	362	99.444	180	1	0	1	180	488	667	3.07e-123	362
KY21.Chr1.137	tr|H2Y1G4|H2Y1G4_CIOIN	97.143	105	3	0	2	106	1	105	5.22e-73	210	97.143	105	3	0	1	105	2	106	8.09e-73	210
KY21.Chr1.1372	tr|H2XYK4|H2XYK4_CIOIN	100	211	0	0	59	269	1	211	4.42e-156	433	100	211	0	0	1	211	59	269	4.91e-156	433
KY21.Chr1.1374	tr|F6SS98|F6SS98_CIOIN	99.452	365	2	0	424	788	1	365	0	753	99.452	365	2	0	1	365	424	788	0	753
KY21.Chr1.1375	tr|F6SRQ9|F6SRQ9_CIOIN	97.635	296	7	0	511	806	1	296	0	583	97.635	296	7	0	1	296	511	806	0	583
KY21.Chr1.1376	tr|F6SRP3|F6SRP3_CIOIN	100	173	0	0	4	176	1	173	3.21e-131	363	100	173	0	0	1	173	4	176	4.94e-131	363
KY21.Chr1.1378	tr|Q1RL83|Q1RL83_CIOIN	99.606	762	3	0	46	807	17	778	0	1586	99.606	762	3	0	17	778	46	807	0	1586
KY21.Chr1.1379	tr|F6TF77|F6TF77_CIOIN	100	194	0	0	6	199	1	194	4.86e-138	405	100	194	0	0	1	194	6	199	1.83e-138	405
KY21.Chr1.138	tr|F6XQ02|F6XQ02_CIOIN	100	337	0	0	8	344	1	337	0	694	100	337	0	0	1	337	8	344	0	694
KY21.Chr1.1380	tr|F6S5F0|F6S5F0_CIOIN	79.317	498	66	5	158	631	6	490	0	749	72.556	583	45	6	1	490	71	631	0	792
KY21.Chr1.1381	tr|F6S5D5|F6S5D5_CIOIN	99.284	419	3	0	8	426	1	419	0	859	99.284	419	3	0	1	419	8	426	0	859
KY21.Chr1.1384	tr|F6TF85|F6TF85_CIOIN	99.303	574	4	0	1999	2572	1	574	0	1189	99.303	574	4	0	1	574	1999	2572	0	1189
KY21.Chr1.1385	tr|F6S5A6|F6S5A6_CIOIN	98.641	515	7	0	1	515	1	515	0	1048	98.641	515	7	0	1	515	1	515	0	1048
KY21.Chr1.1386	tr|F6S4Y6|F6S4Y6_CIOIN	100	128	0	0	11	138	1	128	5.31e-91	258	100	128	0	0	1	128	11	138	7.7e-91	258
KY21.Chr1.1387	tr|F6S4X9|F6S4X9_CIOIN	97.059	408	1	1	18	425	1	397	0	828	97.059	408	1	1	1	397	18	425	0	828
KY21.Chr1.1388	tr|F6S4X0|F6S4X0_CIOIN	99.689	322	1	0	139	460	1	322	0	655	99.689	322	1	0	1	322	139	460	0	655
KY21.Chr1.1389	tr|H2XSC8|H2XSC8_CIOIN	99.539	217	1	0	21	237	1	217	1.6e-165	455	99.539	217	1	0	1	217	21	237	2.13e-165	455
KY21.Chr1.139	tr|H2XQ96|H2XQ96_CIOIN	93.077	260	1	2	35	294	1	243	1.21e-179	493	93.077	260	1	2	1	243	35	294	1.56e-179	493
KY21.Chr1.1393	tr|H2XZI9|H2XZI9_CIOIN	99.541	218	1	0	159	376	1	218	5.82e-164	456	99.541	218	1	0	1	218	159	376	5.28e-164	456
KY21.Chr1.1394	tr|F6S4W3|F6S4W3_CIOIN	99.029	206	2	0	4	209	1	206	2.76e-154	424	99.029	206	2	0	1	206	4	209	4.26e-154	424
KY21.Chr1.1395	tr|F6VGA3|F6VGA3_CIOIN	100	307	0	0	4	310	1	307	0	580	100	307	0	0	1	307	4	310	0	580
KY21.Chr1.1396	tr|H2XKL4|H2XKL4_CIOIN	98.824	85	1	0	4	88	1	85	1.66e-57	170	98.824	85	1	0	1	85	4	88	2.51e-57	170
KY21.Chr1.1397	tr|F6VGB1|F6VGB1_CIOIN	88.728	346	4	1	131	441	1	346	0	598	88.728	346	4	1	1	346	131	441	0	617
KY21.Chr1.140	tr|F6YD46|F6YD46_CIOIN	98.701	231	3	0	1	231	38	268	4.17e-171	470	98.701	231	3	0	38	268	1	231	7.57e-171	470
KY21.Chr1.1400	tr|F6S4V6|F6S4V6_CIOIN	95.675	578	18	2	217	787	1	578	0	1161	95.675	578	18	2	1	578	217	787	0	1161
KY21.Chr1.1401	tr|F6S4U2|F6S4U2_CIOIN	94.041	537	6	2	78	588	2	538	0	1020	94.041	537	6	2	2	538	78	588	0	1020
KY21.Chr1.1402	tr|H2Y2T3|H2Y2T3_CIOIN	99.723	361	1	0	1070	1430	1	361	0	736	99.723	361	1	0	1	361	1070	1430	0	736
KY21.Chr1.1403	tr|H2XQ95|H2XQ95_CIOIN	98.544	206	3	0	924	1129	3	208	1.5e-138	421	98.544	206	3	0	3	208	924	1129	4.14e-139	421
KY21.Chr1.1404	tr|F6TKE5|F6TKE5_CIOIN	100	201	0	0	217	417	1	201	5.5e-148	421	100	201	0	0	1	201	217	417	3.4e-148	421
KY21.Chr1.1405	tr|F6TJZ3|F6TJZ3_CIOIN	98.82	339	4	0	3	341	1	339	0	694	98.82	339	4	0	1	339	3	341	0	694
KY21.Chr1.1406	tr|A0A1W2WLM4|A0A1W2WLM4_CIOIN	99.829	586	1	0	9	594	1	586	0	1229	99.829	586	1	0	1	586	9	594	0	1229
KY21.Chr1.1407	tr|F7ADC2|F7ADC2_CIOIN	100	226	0	0	126	351	1	226	2.64e-171	474	100	226	0	0	1	226	126	351	2.66e-171	474
KY21.Chr1.1408	tr|H2XXU0|H2XXU0_CIOIN	100	597	0	0	23	619	1	597	0	1235	100	597	0	0	1	597	23	619	0	1235
KY21.Chr1.1409	tr|F6ZUL9|F6ZUL9_CIOIN	99.65	572	2	0	615	1186	1	572	0	1187	99.65	572	2	0	1	572	615	1186	0	1187
KY21.Chr1.1410	tr|F6Y2G2|F6Y2G2_CIOIN	99.461	371	2	0	5	375	1	371	0	768	99.461	371	2	0	1	371	5	375	0	768
KY21.Chr1.1411	tr|F6XIK7|F6XIK7_CIOIN	93.76	625	8	3	2	621	1	599	0	1202	93.76	625	8	3	1	599	2	621	0	1202
KY21.Chr1.1412	tr|F6XHR2|F6XHR2_CIOIN	93.232	591	10	4	12	594	1	569	0	1082	93.232	591	10	4	1	569	12	594	0	1082
KY21.Chr1.1414	tr|F6WV27|F6WV27_CIOIN	99.753	405	1	0	26	430	1	405	0	842	99.753	405	1	0	1	405	26	430	0	842
KY21.Chr1.1415	tr|H2XVL7|H2XVL7_CIOIN	98.98	196	2	0	1	196	1	196	2.9e-143	412	98.98	196	2	0	1	196	1	196	1.71e-143	412
KY21.Chr1.1416	tr|F6ZQR9|F6ZQR9_CIOIN	99.02	408	4	0	197	604	12	419	0	839	99.02	408	4	0	12	419	197	604	0	839
KY21.Chr1.1417	tr|F6W841|F6W841_CIOIN	100	739	0	0	3	741	1	739	0	1546	100	739	0	0	1	739	3	741	0	1546
KY21.Chr1.1418	tr|F6U6K0|F6U6K0_CIOIN	99.43	351	2	0	3842	4192	1	351	0	736	99.43	351	2	0	1	351	3842	4192	0	736
KY21.Chr1.142	tr|F6YDH8|F6YDH8_CIOIN	97.577	454	3	1	2	455	1	446	0	888	97.577	454	3	1	1	446	2	455	0	888
KY21.Chr1.1420	tr|F6U6H1|F6U6H1_CIOIN	100	74	0	0	8	81	1	74	8.34e-51	152	100	74	0	0	1	74	8	81	1.19e-50	152
KY21.Chr1.1421	tr|H2XZH1|H2XZH1_CIOIN	97.423	194	4	1	19	212	1	193	7.32e-126	377	97.423	194	4	1	1	193	19	212	2.43e-126	377
KY21.Chr1.1422	tr|Q1RL82|Q1RL82_CIOIN	97.436	156	4	0	9	164	1	156	4.57e-108	303	97.436	156	4	0	1	156	9	164	6.81e-108	303
KY21.Chr1.1423	tr|F6U6C0|F6U6C0_CIOIN	99.41	339	2	0	171	509	1	339	0	706	99.41	339	2	0	1	339	171	509	0	706
KY21.Chr1.1424	tr|F6TIX8|F6TIX8_CIOIN	99.694	1307	4	0	57	1363	2	1308	0	2609	99.694	1307	4	0	2	1308	57	1363	0	2609
KY21.Chr1.1425	tr|H2Y071|H2Y071_CIOIN	89.175	1127	71	7	212	1311	1	1103	0	2125	89.175	1127	71	7	1	1103	212	1311	0	2125
KY21.Chr1.1427	tr|F6ZZL8|F6ZZL8_CIOIN	67.369	1281	119	17	4	1066	1	1200	0	1583	67.701	1257	155	19	1	1200	4	1066	0	1551
KY21.Chr1.1429	tr|F6ZZ57|F6ZZ57_CIOIN	99.291	423	3	0	30	452	1	423	0	879	99.291	423	3	0	1	423	30	452	0	879
KY21.Chr1.143	tr|F7AIV9|F7AIV9_CIOIN	100	228	0	0	26	253	1	228	5.97e-159	456	100	228	0	0	1	228	26	253	3.06e-159	456
KY21.Chr1.1431	tr|F6ZGS5|F6ZGS5_CIOIN	100	300	0	0	23	322	9	308	0	622	100	300	0	0	9	308	23	322	0	622
KY21.Chr1.1432	tr|F6ZG18|F6ZG18_CIOIN	83.929	672	25	4	2	673	1	589	0	1094	87.054	672	4	3	1	589	2	673	0	1142
KY21.Chr1.1433	tr|F6ZG04|F6ZG04_CIOIN	99.206	252	2	0	4	255	1	252	0	513	99.206	252	2	0	1	252	4	255	0	513
